Name,Rating,NumberofReviews,GroupCategory,Address,Lat/Long,PriceTransfrom,lat,long
donatos-pizza-hilliard-4,3,12,American,"{'address1': '3817 N Main St', 'address2': '', 'address3': '', 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['3817 N Main St', 'Hilliard, OH 43026']}","{'latitude': 40.02941, 'longitude': -83.16155}",2,40.02941,-83.16155
pizza-cabin-lewis-center,2,2,American,"{'address1': '5808 Columbus Pike', 'address2': None, 'address3': None, 'city': 'Lewis Center', 'zip_code': '43035', 'country': 'US', 'state': 'OH', 'display_address': ['5808 Columbus Pike', 'Lewis Center, OH 43035']}","{'latitude': 40.21131, 'longitude': -83.03264}",2,40.21131,-83.03264
donatos-delaware-delaware-6,2.5,16,American,"{'address1': '122 S Sandusky St', 'address2': '', 'address3': '', 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['122 S Sandusky St', 'Delaware, OH 43015']}","{'latitude': 40.29462, 'longitude': -83.06857}",1,40.29462,-83.06857
crenos-pizza-pataskala,3,5,American,"{'address1': '9319 Columbia Rd SW', 'address2': None, 'address3': None, 'city': 'Pataskala', 'zip_code': '43062', 'country': 'US', 'state': 'OH', 'display_address': ['9319 Columbia Rd SW', 'Pataskala, OH 43062']}","{'latitude': 39.958795, 'longitude': -82.6949351}",1,39.958795,-82.6949351
little-caesars-pizza-gahanna,2.5,5,American,"{'address1': '87 N Stygler Rd', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['87 N Stygler Rd', 'Gahanna, OH 43230']}","{'latitude': 40.019852668047, 'longitude': -82.8906031697989}",1,40.01985267,-82.89060317
hungry-howies-pizza-pickerington-2,3.5,11,American,"{'address1': '1146 Hill Rd N', 'address2': None, 'address3': None, 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['1146 Hill Rd N', 'Pickerington, OH 43147']}","{'latitude': 39.91139, 'longitude': -82.7786}",1,39.91139,-82.7786
dominos-pizza-upper-arlington-2,2.5,3,American,"{'address1': '2185 Riverside Dr', 'address2': '', 'address3': None, 'city': 'Upper Arlington', 'zip_code': '43221', 'country': 'US', 'state': 'OH', 'display_address': ['2185 Riverside Dr', 'Upper Arlington, OH 43221']}","{'latitude': 39.9992256164551, 'longitude': -83.0766296386719}",1,39.99922562,-83.07662964
tarantos-pizza-reynoldsburg,2.5,3,American,"{'address1': '1909 Reynoldsburg Baltimore Rd NW', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43105', 'country': 'US', 'state': 'OH', 'display_address': ['1909 Reynoldsburg Baltimore Rd NW', 'Reynoldsburg, OH 43105']}","{'latitude': 39.935379, 'longitude': -82.7894592}",0,39.935379,-82.7894592
donatos-pizza-canal-winchester-4,2.5,4,American,"{'address1': '3542 Gender Rd', 'address2': None, 'address3': None, 'city': 'Canal Winchester', 'zip_code': '43110', 'country': 'US', 'state': 'OH', 'display_address': ['3542 Gender Rd', 'Canal Winchester, OH 43110']}","{'latitude': 39.9095, 'longitude': -82.82269}",2,39.9095,-82.82269
little-caesars-06-reynoldsburg,5,2,American,"{'address1': '7151 E Main St', 'address2': None, 'address3': None, 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['7151 E Main St', 'Reynoldsburg, OH 43068']}","{'latitude': 39.95487, 'longitude': -82.80636}",0,39.95487,-82.80636
classic-pizza-pickerington,1,1,American,"{'address1': '12983 Stonecreek Dr', 'address2': None, 'address3': None, 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['12983 Stonecreek Dr', 'Pickerington, OH 43147']}","{'latitude': 39.92395, 'longitude': -82.78235}",0,39.92395,-82.78235
family-pizzeria-marysville,3,14,American,"{'address1': '707 S Maple St', 'address2': '', 'address3': '', 'city': 'Marysville', 'zip_code': '43040', 'country': 'US', 'state': 'OH', 'display_address': ['707 S Maple St', 'Marysville, OH 43040']}","{'latitude': 40.2293499, 'longitude': -83.37365}",2,40.2293499,-83.37365
donatos-pizza-dublin-4,3,9,American,"{'address1': '6810 Perimeter Lp', 'address2': '', 'address3': '', 'city': 'Dublin', 'zip_code': '03017', 'country': 'US', 'state': 'OH', 'display_address': ['6810 Perimeter Lp', 'Dublin, OH 03017']}","{'latitude': 40.10539, 'longitude': -83.1701099}",2,40.10539,-83.1701099
little-caesars-pizza-westerville-2,3,10,American,"{'address1': '447 Lazelle Rd', 'address2': None, 'address3': '', 'city': 'Westerville', 'zip_code': '43081', 'country': 'US', 'state': 'OH', 'display_address': ['447 Lazelle Rd', 'Westerville, OH 43081']}","{'latitude': 40.1358662545681, 'longitude': -82.9948532581329}",1,40.13586625,-82.99485326
cardos-pizza-and-tavern-pickerington,3,8,American,"{'address1': '7897 Refugee Rd', 'address2': '', 'address3': '', 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['7897 Refugee Rd', 'Pickerington, OH 43147']}","{'latitude': 39.906183, 'longitude': -82.735912}",1,39.906183,-82.735912
little-caesars-pizza-pickerington,3,6,American,"{'address1': '876 Refugee Rd', 'address2': '', 'address3': '', 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['876 Refugee Rd', 'Pickerington, OH 43147']}","{'latitude': 39.9099149554968, 'longitude': -82.7767802774906}",1,39.90991496,-82.77678028
del-co-pizza-delaware,4,16,American,"{'address1': '523 Pennsylvania Ave', 'address2': '', 'address3': '', 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['523 Pennsylvania Ave', 'Delaware, OH 43015']}","{'latitude': 40.3133773803711, 'longitude': -83.0857849121094}",1,40.31337738,-83.08578491
cristys-pizza-baltimore,4.5,6,American,"{'address1': '1001 S Main St', 'address2': '', 'address3': '', 'city': 'Baltimore', 'zip_code': '43105', 'country': 'US', 'state': 'OH', 'display_address': ['1001 S Main St', 'Baltimore, OH 43105']}","{'latitude': 39.8367805480957, 'longitude': -82.6072769165039}",1,39.83678055,-82.60727692
donatos-pizza-pataskala,4,8,American,"{'address1': '610 E Broad St', 'address2': '', 'address3': '', 'city': 'Pataskala', 'zip_code': '43062', 'country': 'US', 'state': 'OH', 'display_address': ['610 E Broad St', 'Pataskala, OH 43062']}","{'latitude': 40.00568, 'longitude': -82.66178}",1,40.00568,-82.66178
papa-johns-pizza-dublin-3,2.5,4,American,"{'address1': '7172 Muirfield Dr', 'address2': None, 'address3': None, 'city': 'Dublin', 'zip_code': '43017', 'country': 'US', 'state': 'OH', 'display_address': ['7172 Muirfield Dr', 'Dublin, OH 43017']}","{'latitude': 40.11304, 'longitude': -83.15321}",2,40.11304,-83.15321
little-caesars-pizza-reynoldsburg-2,2,3,American,"{'address1': '7151 East Main St', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['7151 East Main St', 'Reynoldsburg, OH 43068']}","{'latitude': 39.9548683, 'longitude': -82.8063583}",1,39.9548683,-82.8063583
donatos-pizza-powell-2,2,11,American,"{'address1': '9764 Sawmill Pkwy', 'address2': '', 'address3': '', 'city': 'Powell', 'zip_code': '43065', 'country': 'US', 'state': 'OH', 'display_address': ['9764 Sawmill Pkwy', 'Powell, OH 43065']}","{'latitude': 40.15645, 'longitude': -83.09261}",2,40.15645,-83.09261
romeos-pizza-pickerington,3,22,American,"{'address1': '80 W Chruch St', 'address2': '', 'address3': '', 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['80 W Chruch St', 'Pickerington, OH 43147']}","{'latitude': 39.885285, 'longitude': -82.754698}",2,39.885285,-82.754698
donatos-pizza-dublin-5,5,1,American,"{'address1': '6 S High St', 'address2': None, 'address3': None, 'city': 'Dublin', 'zip_code': '43017', 'country': 'US', 'state': 'OH', 'display_address': ['6 S High St', 'Dublin, OH 43017']}","{'latitude': 40.0993951, 'longitude': -83.1135124}",0,40.0993951,-83.1135124
donatos-pizza-sunbury,1,3,American,"{'address1': '101 W Cherry St', 'address2': None, 'address3': '', 'city': 'Sunbury', 'zip_code': '43074', 'country': 'US', 'state': 'OH', 'display_address': ['101 W Cherry St', 'Sunbury, OH 43074']}","{'latitude': 40.24413, 'longitude': -82.86377}",0,40.24413,-82.86377
donatos-pizza-pickerington-2,3,6,American,"{'address1': '1214 Hill Rd N', 'address2': '', 'address3': '', 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['1214 Hill Rd N', 'Pickerington, OH 43147']}","{'latitude': 39.91306, 'longitude': -82.77883}",2,39.91306,-82.77883
east-of-chicago-pizza-company-marysville,3.5,6,American,"{'address1': '306 E 5th St', 'address2': '', 'address3': '', 'city': 'Marysville', 'zip_code': '43040', 'country': 'US', 'state': 'OH', 'display_address': ['306 E 5th St', 'Marysville, OH 43040']}","{'latitude': 40.2362794429064, 'longitude': -83.3641538769007}",1,40.23627944,-83.36415388
classic-pizza-reynoldsburg,2,3,American,"{'address1': '7619 E Main St', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['7619 E Main St', 'Reynoldsburg, OH 43068']}","{'latitude': 39.9550896, 'longitude': -82.7946091}",0,39.9550896,-82.7946091
donatos-pizza-marysville-2,4,7,American,"{'address1': '111 Emmaus Rd', 'address2': '', 'address3': '', 'city': 'Marysville', 'zip_code': '43040', 'country': 'US', 'state': 'OH', 'display_address': ['111 Emmaus Rd', 'Marysville, OH 43040']}","{'latitude': 40.23853, 'longitude': -83.38388}",2,40.23853,-83.38388
donatos-pizza-reynoldsburg-5,3,4,American,"{'address1': '7580 E Main St', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['7580 E Main St', 'Reynoldsburg, OH 43068']}","{'latitude': 39.95609, 'longitude': -82.79608}",0,39.95609,-82.79608
tubbys-pizza-marysville,3,9,American,"{'address1': '917 W 5th St', 'address2': '', 'address3': '', 'city': 'Marysville', 'zip_code': '43040', 'country': 'US', 'state': 'OH', 'display_address': ['917 W 5th St', 'Marysville, OH 43040']}","{'latitude': 40.2383422851562, 'longitude': -83.3818969726562}",2,40.23834229,-83.38189697
lake-street-pizza-delaware,2.5,3,American,"{'address1': '81 Lake St', 'address2': None, 'address3': None, 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['81 Lake St', 'Delaware, OH 43015']}","{'latitude': 40.3008926351312, 'longitude': -83.0590004404755}",1,40.30089264,-83.05900044
marcos-pizza-delaware,3,11,American,"{'address1': '219 S Sandusky St', 'address2': None, 'address3': None, 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['219 S Sandusky St', 'Delaware, OH 43015']}","{'latitude': 40.291697, 'longitude': -83.067648}",1,40.291697,-83.067648
hungry-howies-pizza-delaware,3,6,American,"{'address1': '815 North Houk Rd', 'address2': '', 'address3': '', 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['815 North Houk Rd', 'Delaware, OH 43015']}","{'latitude': 40.3128397, 'longitude': -83.1091661}",2,40.3128397,-83.1091661
original-tiberios-lancaster,4,10,American,"{'address1': '2610 N Columbus St', 'address2': None, 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['2610 N Columbus St', 'Lancaster, OH 43130']}","{'latitude': 39.74393, 'longitude': -82.639}",1,39.74393,-82.639
monarch-pizza-marysville,3.5,13,American,"{'address1': '1113 W 5th St', 'address2': None, 'address3': None, 'city': 'Marysville', 'zip_code': '43040', 'country': 'US', 'state': 'OH', 'display_address': ['1113 W 5th St', 'Marysville, OH 43040']}","{'latitude': 40.238915, 'longitude': -83.387428}",2,40.238915,-83.387428
diamond-jims-pizza-lancaster,4,27,American,"{'address1': '111 N Columbus St', 'address2': '', 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['111 N Columbus St', 'Lancaster, OH 43130']}","{'latitude': 39.714243, 'longitude': -82.6047742}",1,39.714243,-82.6047742
jnbs-pizza-pataskala,3,4,American,"{'address1': '6621 Outville Rd SW', 'address2': '', 'address3': '', 'city': 'Pataskala', 'zip_code': '43062', 'country': 'US', 'state': 'OH', 'display_address': ['6621 Outville Rd SW', 'Pataskala, OH 43062']}","{'latitude': 39.9950370788574, 'longitude': -82.5962982177734}",0,39.99503708,-82.59629822
papa-johns-pizza-delaware,2.5,6,American,"{'address1': '108 S Sandusky St', 'address2': '', 'address3': '', 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['108 S Sandusky St', 'Delaware, OH 43015']}","{'latitude': 40.29515, 'longitude': -83.0684}",0,40.29515,-83.0684
pizza-cottage-lancaster-2,3.5,12,American,"{'address1': '2223 W Fair Ave', 'address2': '', 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['2223 W Fair Ave', 'Lancaster, OH 43130']}","{'latitude': 39.7257973998785, 'longitude': -82.6412046700716}",2,39.7257974,-82.64120467
fat-cat-pizza-lancaster-2,3,11,American,"{'address1': '1448 Ety Pointe Dr NW', 'address2': None, 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['1448 Ety Pointe Dr NW', 'Lancaster, OH 43130']}","{'latitude': 39.73887, 'longitude': -82.64041}",2,39.73887,-82.64041
crenos-pizza-lancaster,4,1,American,"{'address1': '620 N Memorial Dr', 'address2': '', 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['620 N Memorial Dr', 'Lancaster, OH 43130']}","{'latitude': 39.72079, 'longitude': -82.60635}",0,39.72079,-82.60635
papa-johns-pizza-lancaster-2,2.5,3,American,"{'address1': '728 N Memorial Dr', 'address2': '', 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['728 N Memorial Dr', 'Lancaster, OH 43130']}","{'latitude': 39.7220612, 'longitude': -82.6064301}",1,39.7220612,-82.6064301
little-caesars-pizza-lancaster-3,2.5,3,American,"{'address1': '841 N Memorial Dr', 'address2': None, 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['841 N Memorial Dr', 'Lancaster, OH 43130']}","{'latitude': 39.7236, 'longitude': -82.6080999}",0,39.7236,-82.6080999
donatos-pizza-lancaster-4,4,5,American,"{'address1': '920 W Fair Ave', 'address2': None, 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['920 W Fair Ave', 'Lancaster, OH 43130']}","{'latitude': 39.72426, 'longitude': -82.61681}",1,39.72426,-82.61681
jennys-pizza-lancaster,1,1,American,"{'address1': '358 Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['358 Lincoln Ave', 'Lancaster, OH 43130']}","{'latitude': 39.7128944396973, 'longitude': -82.6083602905273}",2,39.71289444,-82.60836029
huberts-polish-kitchen-columbus,4,75,European,"{'address1': '59 Spruce St', 'address2': '', 'address3': 'North Market', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['59 Spruce St', 'North Market', 'Columbus, OH 43215']}","{'latitude': 39.972245, 'longitude': -83.004373}",1,39.972245,-83.004373
sophies-gourmet-pierogi-columbus,4,23,European,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['Columbus, OH 43215']}","{'latitude': 39.9669570922852, 'longitude': -83.012939453125}",1,39.96695709,-83.01293945
russian-home-columbus,5,1,Asian,"{'address1': '6007 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['6007 E Main St', 'Columbus, OH 43213']}","{'latitude': 39.9546951055527, 'longitude': -82.8369341790676}",0,39.95469511,-82.83693418
the-guild-house-columbus,4,248,American,"{'address1': '624 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['624 N High St', 'Columbus, OH 43215']}","{'latitude': 39.9752978235483, 'longitude': -83.0031238496304}",3,39.97529782,-83.00312385
franks-fish-and-seafood-market-columbus,4.5,108,African,"{'address1': '5251 Trabue Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['5251 Trabue Rd', 'Columbus, OH 43228']}","{'latitude': 39.9818646, 'longitude': -83.1405362}",2,39.9818646,-83.1405362
boiling-seafood-columbus,4,49,African,"{'address1': '1446 Bethel Rd', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['1446 Bethel Rd', 'Columbus, OH 43220']}","{'latitude': 40.06421, 'longitude': -83.05814}",2,40.06421,-83.05814
hai-pok_-columbus-8,4.5,78,Asian,"{'address1': '1038 N High St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1038 N High St', 'Columbus, OH 43201']}","{'latitude': 39.98356, 'longitude': -83.00466}",2,39.98356,-83.00466
poke-bros-columbus-2,4.5,40,African,"{'address1': '100 E Gay St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['100 E Gay St', 'Columbus, OH 43215']}","{'latitude': 39.96408, 'longitude': -82.9979199}",2,39.96408,-82.9979199
mitchells-ocean-club-columbus,4.5,283,American,"{'address1': '4002 Easton Station', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4002 Easton Station', 'Columbus, OH 43219']}","{'latitude': 40.0500613230406, 'longitude': -82.9152087424494}",3,40.05006132,-82.91520874
firebirds-wood-fired-grill-columbus,4,201,African,"{'address1': '8760 Sancus Blvd', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['8760 Sancus Blvd', 'Columbus, OH 43240']}","{'latitude': 40.1419868672003, 'longitude': -82.9898409367706}",2,40.14198687,-82.98984094
m-at-miranova-columbus-2,4,183,American,"{'address1': '2 Miranova Pl', 'address2': 'Ste 100', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['2 Miranova Pl', 'Ste 100', 'Columbus, OH 43215']}","{'latitude': 39.9546235180594, 'longitude': -83.0063042251312}",3,39.95462352,-83.00630423
zoes-kitchen-columbus-4,4.5,19,European,"{'address1': '2274 S Hamilton Rd', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['2274 S Hamilton Rd', 'Columbus, OH 43232']}","{'latitude': 39.928206124822, 'longitude': -82.878637751976}",2,39.92820612,-82.87863775
black-point-columbus-3,4,95,Asian,"{'address1': '570 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['570 N High St', 'Columbus, OH 43215']}","{'latitude': 39.974080255153, 'longitude': -83.0029011527003}",3,39.97408026,-83.00290115
j-gilberts-wood-fired-steaks-and-seafood-columbus,4,203,African,"{'address1': '1 E Campus View Blvd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['1 E Campus View Blvd', 'Columbus, OH 43235']}","{'latitude': 40.1178550513453, 'longitude': -83.0148794540367}",3,40.11785505,-83.01487945
trillium-kitchen-and-patio-columbus-2,5,12,American,"{'address1': '2333 N High St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43202', 'country': 'US', 'state': 'OH', 'display_address': ['2333 N High St', 'Columbus, OH 43202']}","{'latitude': 40.00982, 'longitude': -83.01056}",2,40.00982,-83.01056
south-village-grille-columbus,4.5,35,American,"{'address1': '197 Thurman Ave', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': ['197 Thurman Ave', 'Columbus, OH 43206']}","{'latitude': 39.93954, 'longitude': -82.99077}",2,39.93954,-82.99077
shrimp-lips-seafood-and-chicken-columbus,4.5,14,African,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43207', 'country': 'US', 'state': 'OH', 'display_address': ['Columbus, OH 43207']}","{'latitude': 39.90783, 'longitude': -82.9673399}",2,39.90783,-82.9673399
windward-passage-restaurant-columbus,4,102,American,"{'address1': '4739 Reed Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['4739 Reed Rd', 'Columbus, OH 43220']}","{'latitude': 40.054035995637, 'longitude': -83.069436515453}",2,40.054036,-83.06943652
the-fish-guys-columbus,4.5,28,African,"{'address1': '59 Spruce St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['59 Spruce St', 'Columbus, OH 43215']}","{'latitude': 39.97217, 'longitude': -83.00416}",2,39.97217,-83.00416
hyde-park-prime-steakhouse-columbus,4,182,American,"{'address1': '569 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['569 N High St', 'Columbus, OH 43215']}","{'latitude': 39.97398, 'longitude': -83.00313}",3,39.97398,-83.00313
aminas-fish-in-mayos-kitchen-columbus,5,4,American,"{'address1': '1494 Mount Vernon Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43203', 'country': 'US', 'state': 'OH', 'display_address': ['1494 Mount Vernon Ave', 'Columbus, OH 43203']}","{'latitude': 39.97412, 'longitude': -82.96249}",1,39.97412,-82.96249
eddie-merlots-columbus-columbus-2,4,153,American,"{'address1': '1570 Polaris Pkwy', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1570 Polaris Pkwy', 'Columbus, OH 43240']}","{'latitude': 40.14218, 'longitude': -82.9763399}",3,40.14218,-82.9763399
shrimp-hut-columbus,4,25,African,"{'address1': '61 S Hamilton Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['61 S Hamilton Rd', 'Columbus, OH 43213']}","{'latitude': 39.9746331885351, 'longitude': -82.8747129378454}",2,39.97463319,-82.87471294
the-boat-house-columbus,3,102,American,"{'address1': '679 W Spring St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['679 W Spring St', 'Columbus, OH 43215']}","{'latitude': 39.9649818442195, 'longitude': -83.0180459440588}",2,39.96498184,-83.01804594
royal-fish-shrimp-and-chicken-columbus,4,16,African,"{'address1': '884 E 5th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['884 E 5th Ave', 'Columbus, OH 43201']}","{'latitude': 39.9864, 'longitude': -82.98106}",1,39.9864,-82.98106
bonefish-grill-columbus,4,108,African,"{'address1': '1930 Polaris Pkwy', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1930 Polaris Pkwy', 'Columbus, OH 43240']}","{'latitude': 40.14309, 'longitude': -82.96708}",2,40.14309,-82.96708
smith-and-wollensky-columbus,3.5,141,African,"{'address1': '4145 The Strand', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4145 The Strand', 'Columbus, OH 43219']}","{'latitude': 40.0533881417444, 'longitude': -82.9155400966348}",3,40.05338814,-82.9155401
mitchells-fish-market-columbus,3.5,176,African,"{'address1': '1245 Olentangy River Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1245 Olentangy River Rd', 'Columbus, OH 43212']}","{'latitude': 39.98615, 'longitude': -83.02405}",2,39.98615,-83.02405
millers-ale-house-columbus-columbus,3,194,American,"{'address1': '1201 Olentangy River Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1201 Olentangy River Rd', 'Columbus, OH 43212']}","{'latitude': 39.98484, 'longitude': -83.02372}",2,39.98484,-83.02372
fish-and-chicken-inn-columbus,4.5,7,American,"{'address1': '1828 E Hudson St', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43211', 'country': 'US', 'state': 'OH', 'display_address': ['1828 E Hudson St', 'Columbus, OH 43211']}","{'latitude': 40.0136489868164, 'longitude': -82.960823059082}",0,40.01364899,-82.96082306
mccormick-and-schmicks-seafood-and-steaks-columbus,2.5,133,African,"{'address1': '3965 New Bond St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['3965 New Bond St', 'Columbus, OH 43219']}","{'latitude': 40.0529683924661, 'longitude': -82.9162205010925}",3,40.05296839,-82.9162205
tuccis-dublin-2,4,153,African,"{'address1': '35 N High St', 'address2': '', 'address3': '', 'city': 'Dublin', 'zip_code': '43017', 'country': 'US', 'state': 'OH', 'display_address': ['35 N High St', 'Dublin, OH 43017']}","{'latitude': 40.1002502441406, 'longitude': -83.1143493652344}",3,40.10025024,-83.11434937
red-lobster-columbus-5,2.5,25,American,"{'address1': '2147 S Hamilton Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['2147 S Hamilton Rd', 'Columbus, OH 43232']}","{'latitude': 39.93083, 'longitude': -82.88015}",2,39.93083,-82.88015
marinos-seafood-columbus,3.5,70,European,"{'address1': '1216 W 5th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1216 W 5th Ave', 'Columbus, OH 43212']}","{'latitude': 39.988796, 'longitude': -83.038772}",1,39.988796,-83.038772
captain-ds-seafood-columbus,4,3,African,"{'address1': '1959 Innis Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43224', 'country': 'US', 'state': 'OH', 'display_address': ['1959 Innis Rd', 'Columbus, OH 43224']}","{'latitude': 40.037036895752, 'longitude': -82.9616317749023}",1,40.0370369,-82.96163177
final-cut-steak-and-seafood-at-hollywood-casino-columbus-2,3,49,African,"{'address1': '200 Georgesville Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['200 Georgesville Rd', 'Columbus, OH 43228']}","{'latitude': 39.9487423561315, 'longitude': -83.1078011101999}",3,39.94874236,-83.10780111
oak-street-meats-and-seafood-columbus,4,1,American,"{'address1': '1117 Oak St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43205', 'country': 'US', 'state': 'OH', 'display_address': ['1117 Oak St', 'Columbus, OH 43205']}","{'latitude': 39.9625395, 'longitude': -82.9703114}",2,39.9625395,-82.9703114
