Name,Rating,Number of Reviews,Category,Address,Lat/Long,Price,lat,long
press-pub-on-5th-columbus-4,3.5,57,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'address1': '1505 W 5th Ave', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1505 W 5th Ave', 'Columbus, OH 43212']}","{'latitude': 39.9887230156545, 'longitude': -83.0466299411045}",$$,39.98872302,-83.04662994
pies-and-pints-columbus-2,4,155,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]","{'address1': '4205 Weaverton Ln', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4205 Weaverton Ln', 'Columbus, OH 43219']}","{'latitude': 40.055680621975, 'longitude': -82.9069934413758}",$$,40.05568062,-82.90699344
paulie-gees-short-north-columbus,4.5,94,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'vegan', 'title': 'Vegan'}]","{'address1': '1195 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1195 N High St', 'Columbus, OH 43201']}","{'latitude': 39.9867412256178, 'longitude': -83.0056298414597}",$$,39.98674123,-83.00562984
east-coast-pizzeria-columbus,4.5,28,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]","{'address1': '5060 N High St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['5060 N High St', 'Columbus, OH 43214']}","{'latitude': 40.06574, 'longitude': -83.01799}",$,40.06574,-83.01799
curio-columbus,4.5,134,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '495 S 4th St', 'address2': '', 'address3': 'Harvest Pizzeria', 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': ['495 S 4th St', 'Harvest Pizzeria', 'Columbus, OH 43206']}","{'latitude': 39.9525563646912, 'longitude': -82.9946663068844}",$$,39.95255636,-82.99466631
mackenzie-river-pizza-grill-and-pub-columbus,3,90,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '1515 Polaris Pkwy', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1515 Polaris Pkwy', 'Columbus, OH 43240']}","{'latitude': 40.14089, 'longitude': -82.97757}",$$,40.14089,-82.97757
bjs-restaurant-and-brewhouse-columbus-2,3,81,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '4020 Steltzer Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4020 Steltzer Rd', 'Columbus, OH 43219']}","{'latitude': 40.0558408039014, 'longitude': -82.9098589682058}",$$,40.0558408,-82.90985897
aubergine-columbus,5,4,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1265 Grandview Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1265 Grandview Ave', 'Columbus, OH 43212']}","{'latitude': 39.9835185, 'longitude': -83.0448821}",$$$,39.9835185,-83.0448821
brenz-pizza-co-columbus,4.5,66,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '1551 Lennox Town Ln', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1551 Lennox Town Ln', 'Columbus, OH 43212']}","{'latitude': 39.9915284048348, 'longitude': -83.0271886129669}",$,39.9915284,-83.02718861
spagio-columbus-2,3.5,161,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1295 Grandview Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1295 Grandview Ave', 'Columbus, OH 43212']}","{'latitude': 39.98418, 'longitude': -83.04503}",$$,39.98418,-83.04503
hounddogs-three-degree-pizza-columbus,4,400,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '2657 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43202', 'country': 'US', 'state': 'OH', 'display_address': ['2657 N High St', 'Columbus, OH 43202']}","{'latitude': 40.0163689, 'longitude': -83.0120163}",$$,40.0163689,-83.0120163
stackd-columbus,3.5,11,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '88 E Broad St', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['88 E Broad St', 'Columbus, OH 43215']}","{'latitude': 39.96296, 'longitude': -82.99838}",$,39.96296,-82.99838
mod-pizza-columbus,4.5,25,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1310 Polaris Pkwy', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1310 Polaris Pkwy', 'Columbus, OH 43240']}","{'latitude': 40.1420097351074, 'longitude': -82.9836959838867}",$,40.14200974,-82.98369598
pies-and-pints-columbus-4,4,68,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1026 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1026 N High St', 'Columbus, OH 43201']}","{'latitude': 39.9831581, 'longitude': -83.00457}",$$,39.9831581,-83.00457
bono-pizza-columbus-4,4.5,91,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1420 Presidential Dr', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1420 Presidential Dr', 'Columbus, OH 43212']}","{'latitude': 39.9973, 'longitude': -83.0448399}",$$,39.9973,-83.0448399
blaze-fast-fired-pizza-columbus,4,58,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '1708 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1708 N High St', 'Columbus, OH 43201']}","{'latitude': 39.99713, 'longitude': -83.00732}",$,39.99713,-83.00732
bostons-restaurant-and-sports-bar-columbus,3,96,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'address1': '191 W Nationwide Blvd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['191 W Nationwide Blvd', 'Columbus, OH 43215']}","{'latitude': 39.9679412841797, 'longitude': -83.0068511962891}",$$,39.96794128,-83.0068512
oldfields-north-fourth-tavern-columbus,4.5,13,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'karaoke', 'title': 'Karaoke'}]","{'address1': '1571 N 4th St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1571 N 4th St', 'Columbus, OH 43201']}","{'latitude': 39.9953047, 'longitude': -82.9991771}",$,39.9953047,-82.9991771
goremade-pizza-columbus-2,4.5,42,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '936 N 4th St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['936 N 4th St', 'Columbus, OH 43201']}","{'latitude': 39.982156, 'longitude': -82.998377}",$$,39.982156,-82.998377
cardos-pizza-columbus,4,14,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '3606 Lockbourne Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43207', 'country': 'US', 'state': 'OH', 'display_address': ['3606 Lockbourne Rd', 'Columbus, OH 43207']}","{'latitude': 39.88994, 'longitude': -82.96751}",$$,39.88994,-82.96751
yogis-hoagies-columbus,4,16,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '1274 Morse Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43229', 'country': 'US', 'state': 'OH', 'display_address': ['1274 Morse Rd', 'Columbus, OH 43229']}","{'latitude': 40.061111, 'longitude': -82.9848574}",$,40.061111,-82.9848574
mod-pizza-columbus-4,4,18,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '6175 Sawmill Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43017', 'country': 'US', 'state': 'OH', 'display_address': ['6175 Sawmill Rd', 'Columbus, OH 43017']}","{'latitude': 40.09237, 'longitude': -83.09365}",$,40.09237,-83.09365
adriaticos-new-york-style-pizza-columbus,4,210,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '265 W 11th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['265 W 11th Ave', 'Columbus, OH 43201']}","{'latitude': 39.995436602873, 'longitude': -83.014055284449}",$$,39.9954366,-83.01405528
mikeys-late-night-slice-columbus-8,4,82,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'address1': '268 S 4th St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['268 S 4th St', 'Columbus, OH 43215']}","{'latitude': 39.95714, 'longitude': -82.99481}",$,39.95714,-82.99481
yellow-brick-pizza-columbus,3.5,241,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '892 Oak St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43205', 'country': 'US', 'state': 'OH', 'display_address': ['892 Oak St', 'Columbus, OH 43205']}","{'latitude': 39.9630966, 'longitude': -82.9766083}",$$,39.9630966,-82.9766083
meisters-bar-columbus,4,76,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1168 Chambers Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1168 Chambers Rd', 'Columbus, OH 43212']}","{'latitude': 39.993953704834, 'longitude': -83.0388565063477}",$$,39.9939537,-83.03885651
bexley-pizza-plus-columbus,4,59,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '2651 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43209', 'country': 'US', 'state': 'OH', 'display_address': ['2651 E Main St', 'Columbus, OH 43209']}","{'latitude': 39.9566116333008, 'longitude': -82.9278259277344}",$$,39.95661163,-82.92782593
bjs-restaurant-and-brewhouse-columbus,3.5,231,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1414 Polaris Pkwy', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1414 Polaris Pkwy', 'Columbus, OH 43240']}","{'latitude': 40.142261, 'longitude': -82.979426}",$$,40.142261,-82.979426
chuck-e-cheeses-columbus,3.5,6,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '3631 Soldano Blvd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['3631 Soldano Blvd', 'Columbus, OH 43228']}","{'latitude': 39.9553555995226, 'longitude': -83.0978869646788}",$$$$,39.9553556,-83.09788696
georges-pizza-columbus,4,24,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '2943 Olentangy River Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43202', 'country': 'US', 'state': 'OH', 'display_address': ['2943 Olentangy River Rd', 'Columbus, OH 43202']}","{'latitude': 40.0205244, 'longitude': -83.0251943}",$$,40.0205244,-83.0251943
susies-sub-shop-columbus,4.5,25,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1170 E Weber Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43211', 'country': 'US', 'state': 'OH', 'display_address': ['1170 E Weber Rd', 'Columbus, OH 43211']}","{'latitude': 40.02371, 'longitude': -82.98058}",$,40.02371,-82.98058
buckeye-slice-columbus,4.5,30,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '5216 Bethel Center Mall', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['5216 Bethel Center Mall', 'Columbus, OH 43220']}","{'latitude': 40.0643488330488, 'longitude': -83.060176944458}",$,40.06434883,-83.06017694
varsity-club-restaurant-and-bar-columbus-2,3.5,53,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '278 W Lane Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['278 W Lane Ave', 'Columbus, OH 43201']}","{'latitude': 40.0065285615417, 'longitude': -83.016982664418}",$,40.00652856,-83.01698266
josies-pizza-columbus-2,4,13,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '952 W Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43222', 'country': 'US', 'state': 'OH', 'display_address': ['952 W Broad St', 'Columbus, OH 43222']}","{'latitude': 39.959419, 'longitude': -83.026092}",$,39.959419,-83.026092
donatos-pizza-columbus-78,3.5,18,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '4600 International Gateway', 'address2': 'Terminal A', 'address3': 'Concourse A', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4600 International Gateway', 'Terminal A', 'Concourse A', 'Columbus, OH 43219']}","{'latitude': 39.9980574, 'longitude': -82.8838088}",$,39.9980574,-82.8838088
fly-pie-guy-express-columbus,5,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'address1': '1940 Schrock Rd', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43229', 'country': 'US', 'state': 'OH', 'display_address': ['1940 Schrock Rd', 'Columbus, OH 43229']}","{'latitude': 40.10755, 'longitude': -82.96422}",$,40.10755,-82.96422
jts-pizza-and-pub-columbus,4,57,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'address1': '2390 W Dublin Granville Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['2390 W Dublin Granville Rd', 'Columbus, OH 43235']}","{'latitude': 40.0902441, 'longitude': -83.0538885}",$$,40.0902441,-83.0538885
deweys-pizza-columbus,4.5,192,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1327 W Fifth Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1327 W Fifth Ave', 'Columbus, OH 43212']}","{'latitude': 39.9885499, 'longitude': -83.04183}",$$,39.9885499,-83.04183
bellacinos-pizza-and-grinders-columbus-3,4.5,44,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '4926 Morse Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['4926 Morse Rd', 'Columbus, OH 43230']}","{'latitude': 40.0562022849798, 'longitude': -82.8606834635139}",$,40.05620228,-82.86068346
beer-barrel-pizza-and-grill-hilliard,3.5,135,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '2500 Roberts Ct', 'address2': None, 'address3': '', 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['2500 Roberts Ct', 'Hilliard, OH 43026']}","{'latitude': 40.00365, 'longitude': -83.1422}",$$,40.00365,-83.1422
mikeys-late-night-slice-columbus,4,192,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1030 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1030 N High St', 'Columbus, OH 43201']}","{'latitude': 39.9832695175781, 'longitude': -83.0043697357178}",$,39.98326952,-83.00436974
m-and-s-pizza-and-carry-out-columbus,4.5,4,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '590 Georgesville Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['590 Georgesville Rd', 'Columbus, OH 43228']}","{'latitude': 39.9407234191895, 'longitude': -83.111686706543}",$$,39.94072342,-83.11168671
minellis-pizza-columbus,4,23,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1050 Hilliard Rome Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['1050 Hilliard Rome Rd', 'Columbus, OH 43228']}","{'latitude': 39.972935, 'longitude': -83.1498051}",$$,39.972935,-83.1498051
sparanos-pizza-columbus-3,4,39,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '3590 Trabue Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43204', 'country': 'US', 'state': 'OH', 'display_address': ['3590 Trabue Rd', 'Columbus, OH 43204']}","{'latitude': 39.9930841, 'longitude': -83.0915127}",$$,39.9930841,-83.0915127
pizzarev-columbus,4.5,15,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '1607 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1607 N High St', 'Columbus, OH 43201']}","{'latitude': 39.99492, 'longitude': -83.00726}",$,39.99492,-83.00726
planks-cafe-columbus,3.5,112,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'address1': '743 Parsons Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': ['743 Parsons Ave', 'Columbus, OH 43206']}","{'latitude': 39.9484901, 'longitude': -82.9827576}",$$,39.9484901,-82.9827576
mikeys-late-night-slice-columbus-4,4,50,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '15 E Duncan St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['15 E Duncan St', 'Columbus, OH 43201']}","{'latitude': 40.01551, 'longitude': -83.01127}",$,40.01551,-83.01127
cousin-vinnys-pizza-columbus-2,4,36,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '4658 Kenny Rd', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['4658 Kenny Rd', 'Columbus, OH 43220']}","{'latitude': 40.05957, 'longitude': -83.04813}",$,40.05957,-83.04813
